id,tipo,nombre,calle_y_numero,colonia,alcaldia,cp,categoria,subcategoria
847,Agencia de viajes,Tardan Viajes,Durango 243 despacho 202,Roma Norte,Cuauhtémoc,6700.0,Minorista,
848,Agencia de viajes,Viajes Covamex,"Avenida Oaxaca, No.95",Roma Norte,Cuauhtémoc,6700.0,,
849,Agencia de viajes,Tip's Travel And Tour,Tuxpan 74,Roma Sur,Cuauhtémoc,6760.0,Mayorista,
850,Agencia de viajes,Sevasa,Tlacotalpan 140,Roma Sur,Cuauhtémoc,6760.0,Minorista,
851,Agencia de viajes,Vimsa Tours,Camargo No. 17,Hipodromo Condesa,Cuauhtémoc,6100.0,,
852,Agencia de viajes,Viajes cruceros,Thiers 148,Anzures,Miguel Hidalgo,11590.0,Mayorista,
853,Agencia de viajes,Plantur,Esperanza 30,La Cruz,Iztacalco,8310.0,Minorista,
854,Agencia de viajes,Viajes Jordán y Mac Gregor,Vito Alessio Robles 117 102,Ex Hacienda de Guadalupe Chimalistac,Álvaro Obregón,1050.0,Minorista,
855,Agencia de viajes,Turismo Miya,Insurgentes Sur  1188 Desp. 306,Del Valle,Benito Juárez,3200.0,,
856,Agencia de viajes,Viajes Zedena,Avenida Coyoacán 1058 planta baja B 101,Del Valle Centro,Benito Juárez,3100.0,Minorista,
857,Agencia de viajes,Maxitravel,Río Lerma 143 Despacho 503,Cuauhtémoc,Cuauhtémoc,6500.0,Minorista,
858,Agencia de viajes,Viajes Bumerang,Aguascalientes  23-C,Roma,Cuauhtémoc,6700.0,Minorista,
859,Agencia de viajes,Ketzaltour,Matías Romero 425 planta alta,Del Valle Centro,Benito Juárez,3100.0,Mayorista,
860,Agencia de viajes,Aviamex Tours de México,Carlos J. Finlay 10,Cuauhtémoc,Cuauhtémoc,6500.0,Mayorista,
861,Agencia de viajes,Viajes Ferrari,Niza No.11,Juarez,Cuauhtémoc,6600.0,,
862,Agencia de viajes,Viajes Amenos,Avenida Cuauhtémoc 273,Roma Norte,Cuauhtémoc,6700.0,Minorista,
863,Agencia de viajes,Boutique de Viajes,Manuel Ponce NO. 343  Local C,Guadalupe Inn,Álvaro Obregón,1020.0,,
864,Agencia de viajes,Viajes de Gala,Cuvier #101,Anzures,Miguel Hidalgo,11590.0,Mayorista,
865,Agencia de viajes,Convention Center Group,Av. De las Torres 1385,Francisco I. Madero,Iztacalco,52105.0,Mayorista,
866,Agencia de viajes,Viva Zapata,Río Niágara 52,Cuauhtémoc,Cuauhtémoc,6500.0,,
867,Agencia de viajes,Viajes Melissa,Moyobamba 273,Residencial Zacatenco,Gustavo A. Madero,7369.0,Minorista,
868,Agencia de viajes,Cosmo Educación,Av. De la paz 40,San Ángel,Álvaro Obregón,1000.0,Mayorista,
869,Agencia de viajes,Anz Tours,Río Nilo 80 despacho 301,Cuauhtémoc,Cuauhtémoc,6500.0,Mayorista,
870,Agencia de viajes,Agencia de Viajes Viva,Benjamin Hill 227,Condesa,Cuauhtémoc,6140.0,Minorista,
871,Agencia de viajes,Intermeeting,"Rio de la Magdalena n° 36, oficiona 201202",La otra banda,Álvaro Obregón,1090.0,,
872,Agencia de viajes,Euromundo,Xochicalco 174 planta baja,Narvarte Poniente,Benito Juárez,3020.0,Mayorista,
873,Agencia de viajes,American Express Company Mexico,Av. Patriotismo 635,Ciudad de los deportes,Benito Juárez,3710.0,,
874,Agencia de viajes,Selderos mexicanos,13 de Septiembre 22 B,Escandón,Miguel Hidalgo,11800.0,Minorista,
875,Agencia de viajes,El Mundo es Tuyo,Diagonal San Antonio No. 1218,Narvate,Benito Juárez,3020.0,,
876,Agencia de viajes,Viajes Toyo Mexicano,Campeche 217,Hipódromo,Cuauhtémoc,6100.0,Mayorista,
877,Agencia de viajes,Operadora Polinesia,Esparza Oteo 144 despacho 401,Guadalupe Inn,Álvaro Obregón,1020.0,Mayorista,
878,Agencia de viajes,Innovatur,Avenida Baja California 252 planta baja,Hipódromo Condesa,Cuauhtémoc,6170.0,Minorista,
879,Agencia de viajes,Nales Tourist Transportation Service,Chiapas 13,Roma Norte,Cuauhtémoc,6700.0,Minorista,
880,Agencia de viajes,Alico Tours,San Lorenzo manzana 46 piso 4,Tlacoquemecatl del Valle,Benito Juárez,3200.0,Mayorista,
881,Agencia de viajes,Alborada Viajes,Xicotencatl 85 despacho 201,Del Carmen,Coyoacán,4100.0,Minorista,
882,Agencia de viajes,Seminarios y Convenciones,Platón 414,Polanco Chapultepec,Miguel Hidalgo,11560.0,Mayorista,
883,Agencia de viajes,Guvi Tours,Mariano Azuela 219 3,Santa María la Ribera,Cuauhtémoc,6400.0,Minorista,
884,Agencia de viajes,"Uniexpress, S.A. de C.V.","Arquímedes, No. 31-23B",Polanco chapultepec,Miguel Hidalgo,11560.0,,
885,Agencia de viajes,Turismo Tohui,Av. Del iman 211,bosques deTetlameya,Coyoacán,4730.0,Minorista,
886,Agencia de viajes,Grupo Travel roma norte,"Calle Tabasco #226, planta baja",Roma Norte,Cuauhtémoc,6700.0,Minorista,
887,Agencia de viajes,Agencia de Viajes Pegaso,Calzada Ignacio Zaragoza No. 1506,Juan Escutia,Iztapalapa,1506.0,,
888,Agencia de viajes,Ola Tours,Av. Universidad 4824,Vertiz Narvarte,Benito Juárez,3600.0,Mayorista,
889,Agencia de viajes,"Setej México,",Durango 252 despacho 302,Roma Norte,Cuauhtémoc,6700.0,Mayorista,
890,Agencia de viajes,Albatros Operadora,Av. Yucatan No. 144-1,Roma Norte,Cuauhtémoc,6700.0,,
891,Agencia de viajes,South American Operator,Mariano Escobedo 724,Nueva Anzures,Miguel Hidalgo,11590.0,,
892,Agencia de viajes,Viajes Yeshua,Av. Xola No. 1703,Narvate,Benito Juárez,3020.0,Mayorista,
893,Agencia de viajes,Mundo Joven Travel Shop,"Av. Baja California suc 261, interior 1 y 2",Hipodromo,Cuauhtémoc,6100.0,Mayorista,
894,Agencia de viajes,Viga operadora,Bladeras 44419,Centro (area 5),Cuauhtémoc,6050.0,Mayorista,
895,Agencia de viajes,Intervip,Avenida Félix Cuevas 329 edificio B 102,Del Valle Centro,Benito Juárez,3100.0,,
896,Agencia de viajes,Prim,Calle Cacahuamilpa 23,Hipódromo,Cuauhtémoc,6100.0,,
897,Agencia de viajes,"Turismo Vemar, S.A. de C.V.","Av. Rio Mixcoac No.36, 1101 A",Actipan,Benito Juárez,3230.0,,
898,Agencia de viajes,Adalid Tours,Hacienda de La Escalera 11-A,Prado Coapa,Tlalpan,14357.0,,
899,Agencia de viajes,Turismo Intercultural,Adolfo Prieto 1133 B,Del Valle Centro,Benito Juárez,3100.0,Mayorista,
900,Agencia de viajes,Profetur,Londres 161,Juarez,Cuauhtémoc,6600.0,Mayorista,
901,Agencia de viajes,FCM,"Benjamin Hill, No.123",Condesa,Cuauhtémoc,6140.0,,
902,Agencia de viajes,Vemsa,"López Cotilla, No.1868",Del Valle,Benito Juárez,3100.0,,
903,Agencia de viajes,ABC international división México,Rio Balsas 40,Cuauhtémoc,Cuauhtémoc,6500.0,Minorista,
904,Agencia de viajes,Forza Travel,Avenida Michoacán 134 interior 2,Condesa,Cuauhtémoc,6140.0,Minorista,
905,Agencia de viajes,Pertours Operadores de México,Orozco y Berra193,Santa María la Ribera,Cuauhtémoc,6400.0,Mayorista,
906,Agencia de viajes,Viajes Jade,"Cerrada de Seminario 120, departamentos 701",Olivar de los padres,Álvaro Obregón,1780.0,,
907,Agencia de viajes,Viajes Bojorquez Condesa,Tula 65 A,Condesa,Cuauhtémoc,6140.0,Minorista,
908,Agencia de viajes,Sat México,Río Tiber 40 piso 6,Cuauhtémoc,Cuauhtémoc,6500.0,Minorista,
909,Agencia de viajes,Enfoque Turístico,Paseo de la Reforma 2620 piso 4,Lomas Altas,Miguel Hidalgo,11950.0,,
910,Agencia de viajes,Welcomex,Boulevard del Temoluco andador 22,Residencial Acueducto de Guadalupe,Gustavo A. Madero,7270.0,,
911,Agencia de viajes,Seopsa,Nápoles 81 1,Juárez,Cuauhtémoc,6600.0,Minorista,
912,Agencia de viajes,Taiyo Tour Operadora,Pitágoras 18,Piedad Narvarte,Benito Juárez,3000.0,,
913,Agencia de viajes,Viajes Bojorquez Arasa,Bremen 17 104,Portales Sur,Benito Juárez,3300.0,Mayorista,
914,Agencia de viajes,Anders Travel México,Rio Pichucalco No. 10,Paseos de Churubusco,Iztapalapa,9030.0,,
915,Agencia de viajes,Viajes Bojorquez La Villa Estrella,Talisman 90,Estrella,Gustavo A. Madero,7810.0,Minorista,
916,Agencia de viajes,Cóndor Verde Travel México,Avenida Universidad 989 interior 202,Del Valle Centro,Benito Juárez,3100.0,,
917,Agencia de viajes,Consultores en Recreación y recreación Cultura,Moctezuma 89,Del Carmen,Coyoacán,4100.0,,
918,Agencia de viajes,Tour And Travel Roldan,Avenida Juárez 97 despacho 301,Centro (Área 4),Cuauhtémoc,6040.0,Minorista,
919,Agencia de viajes,Otumex,Tonalá  121,Roma,Cuauhtémoc,6700.0,Mayorista,
920,Agencia de viajes,SBC Travel,Romero 70 interior 102A,Américas Unidas,Benito Juárez,3610.0,Mayorista,
921,Agencia de viajes,Viajes Libertad,Tepocatl 149,Pedregal de Santo Domingo,Coyoacán,4369.0,Minorista,
922,Agencia de viajes,Viajes Tour For All,"Insurgentes Sur 688, plata baja local 1",Del valle Centro,Benito Juárez,3100.0,,
923,Agencia de viajes,Viajes Bojorquez Cuicuilco,Insurgentes Sur  3656 interior 206,Peña Pobre,Tlalpan,14060.0,,
924,Agencia de viajes,Viajero Li,Ignacio Mariscal 129,Tabacalera,Cuauhtémoc,6030.0,,
925,Agencia de viajes,Viajes 360,Benjamin Franklin 233 Piso 4,Hipodromo,Cuauhtémoc,6100.0,,
926,Agencia de viajes,Innovadora Turistica Morelos Travel,"Sur 71 Sin Número, Frente al 4404",Viáducto Piedad,Iztacalco,8200.0,,
927,Agencia de viajes,Gadeco,Homero 136 piso 10 despacho 1003,Polanco 5° Sección,Miguel Hidalgo,11560.0,Minorista,
928,Agencia de viajes,Grupo HL Travel,Culiacán 118 piso 1,Hipódromo Condesa,Cuauhtémoc,6100.0,Minorista,
929,Agencia de viajes,Turismo Linsur,Granate 19,Estrella,Gustavo A. Madero,7810.0,,
930,Agencia de viajes,Vox Network México,"Av. Presidente Masarik 14, interior 101",Polanco Chapultepec,Miguel Hidalgo,11560.0,,
931,Agencia de viajes,Almundo.com,Río Tiber No. 103,Cuauhtémoc,Cuauhtémoc,6500.0,Minorista,
932,Agencia de viajes,Estrategias turisticas,Moctezuma 89,Del Carmen,Coyoacán,4100.0,,
933,Agencia de viajes,N & N Travel,Georgia 29 interior 2,Nápoles,Benito Juárez,3810.0,,
934,Agencia de viajes,Viajes México,Avenida Cuauhtémoc 204,Doctores,Cuauhtémoc,6720.0,Minorista,
935,Agencia de viajes,Teotihuacán,Eje Central Lázaro Cárdenas 725 piso 3 B 304,Portales Sur,Benito Juárez,3300.0,,
936,Agencia de viajes,Travel Expert,Norte 72-A 5826-A,Bondojito,Gustavo A. Madero,7850.0,,
937,Agencia de viajes,Viajes Inolvidables Esperanza,Avenida Leon de los Aldama 78,San Felipe de Jesús,Gustavo A. Madero,7510.0,Minorista,
938,Agencia de viajes,Altamex,Texcoco 238,Clavería,Azcapotzalco,2080.0,Mayorista,
939,Agencia de viajes,Alma Tours Operadora Mayorista DMC & Travel Agency,Morelos 79,San Salvador Cuauhtenco,Milpa Alta,12300.0,,
940,Agencia de viajes,Viajes Mundo Mayor,"Emiliano Zapata, No.5-B",San Pedro Martir,Tlalpan,14650.0,,
941,Agencia de viajes,Leemba,Saturno 90,Guerrero,Cuauhtémoc,6300.0,,
942,Agencia de viajes,Atrapalo,"Medellin No.153, Piso.2",Roma Norte,Cuauhtémoc,6700.0,Minorista,
943,Agencia de viajes,Alifante Tur,Humboldt No. 56,Centro,Cuauhtémoc,6050.0,,
944,Agencia de viajes,Amigo Tours,Moneda No. 8,Centro,Cuauhtémoc,6760.0,,
945,Agencia de viajes,Excel Tours Las Águilas,"Av. Las Águilas No. 1289, L-8, Plaza Punta Las Águilas",Puente Colorado,Álvaro Obregón,1730.0,Minorista,
946,Agencia de viajes,Descubrimex,Rio Lerma No. 217,Cuauhtémoc,Cuauhtémoc,3800.0,Minorista,
947,Agencia de viajes,Viafel,Blvd. Manuel Avila Camacho  No.36 Piso 12,Lomas de Chapultepec,Miguel Hidalgo,11000.0,,
948,Agencia de viajes,"World Trip Services, S.A. de C.V.","Montecito No. 38, Piso 23, Oficina 31",Nápoles,Benito Juárez,3810.0,Minorista,
949,Agencia de viajes,2bTravel,Manuel Acuña No.3,Villa Azcapotzalco,Azcapotzalco,2169.0,,
950,Agencia de viajes,Battaglia Tours,"Amesquite,  No.71, Int.1",Pedregal de Santo Domingo,Coyoacán,4369.0,Minorista,
951,Agencia de viajes,Travel Atomex,Manzanas No. 46 Piso. 4,Tlacoquemecatl del Valle,Benito Juárez,3200.0,,
952,Agencia de viajes,"Arriaga Viajes, S.A.",Hamburgo No. 330 Local B,Juarez,Cuauhtémoc,6600.0,Minorista,
953,Agencia de viajes,Técnicos en Administración Turística Tecat Tours & Travel,Cantu No. 9-706,Anzures,Miguel Hidalgo,11590.0,Minorista,
954,Agencia de viajes,ExperTourist,Cda. Tigre No. 2- 401,Del Valle,Benito Juárez,3100.0,Minorista,
955,Agencia de viajes,Tuki Voyages,Virginia No. 193,Nativitas,Benito Juárez,3500.0,Minorista,
956,Agencia de viajes,Enestur,Llano 136,Hacienda San Juan de Tlalpan,Tlalpan,14370.0,,
957,Agencia de viajes,Trip City,Paseo de los Tamarindos No. 384 P9,Campestre Palo Alto,Cuajimalpa de Morelos,5119.0,,
958,Agencia de viajes,Bienvenidosabordo Serrano,"Av. Cafetales, No.1748",Hacienda,Coyoacán,4970.0,Minorista,
959,Agencia de viajes,Viajes El Corte Inglés,Calzada del Hueso 519,Residencial Acoxpa,Tlalpan,14387.0,,
960,Agencia de viajes,Viajes El Corte Inglés,Avenida Insurgentes Sur No. 1310,Del Valle,Benito Juárez,3300.0,,
961,Agencia de viajes,Excel Tours Chapultepec,Av. Doctor Rio de la Loza 250-9,Doctores,Cuauhtémoc,6720.0,,
962,Agencia de viajes,Viajes El Corte Inglés,Avenida Cuauhtemoc No. 462,Narvate,Benito Juárez,3023.0,,
963,Agencia de viajes,NautilusPlus,Félix Cuevas No. 326 -6,Tlacoquemecatl del Valle,Benito Juárez,3100.0,,
964,Agencia de viajes,Live It By Valero Viajes,Medellín No. 78,Roma,Cuauhtémoc,6700.0,,
965,Agencia de viajes,BCD Travel,"Arquimedes No. 130, Piso 6",Polanco,Miguel Hidalgo,11560.0,,
966,Agencia de viajes,Bojórquez Viajes Cuajimalpa,"Av. José María Castorena No. 425, Loc. 30",Cuajimalpa,Cuajimalpa de Morelos,5000.0,Minorista,
967,Agencia de viajes,Epic Toro,Insurgentes Sur No.1824,Florida,Álvaro Obregón,1030.0,,
968,Agencia de viajes,Olea Agencia de Viajes,Av. 20 de Noviembre No.82 Desp.315,Centro,Cuauhtémoc,6090.0,,
969,Agencia de viajes,Sinergia 369,Tuxpan No.54,Roma Sur,Cuauhtémoc,6760.0,,
970,Agencia de viajes,Viajes con mas Ofertas,Eje Central Lazaro Cardenas No.2 Desp.2502,Centro,Cuauhtémoc,6000.0,,
971,Agencia de viajes,Viajes 80 Días,"Av, Melchor Ocampo No. 454",Cuauhtémoc,Cuauhtémoc,6500.0,,
972,Agencia de viajes,Almundo.com Picacho,Carretera Picacho Ajusco No. 175,Heroes de Padierna,Tlalpan,14200.0,,
973,Agencia de viajes,Cedimex Viajes,Niceto de Zamacois  Num 89 Int 2,Viaducto Piedad,Iztacalco,8200.0,,
974,Agencia de viajes,Travels and Tours Rogal,Luz Saviñon 1007 No.08,Del Valle,Benito Juárez,3100.0,,
975,Agencia de viajes,Viajes Enlace,Carlota Armero 5 A Int.12,Ctm Culhuacan,Coyoacán,4489.0,,
976,Agencia de viajes,Mundo Sibarita,"Oriente 176, No. 201",Moctezuma,Venustiano Carranza,15530.0,,
977,Agencia de viajes,Grupo Divisa World Tour Operator,"Av. División del norte, 421-301",Del Valle Norte,Benito Juárez,3103.0,,
978,Agencia de viajes,BST Travel,Rancho Piedras Negras 128,Santa Cecilia,Coyoacán,4930.0,,
979,Agencia de viajes,Histórico Zafiro Tours,López No.1 Des.601,Centro,Cuauhtémoc,6000.0,,
980,Agencia de viajes,DMG Travel Services,"Córdoba, No.49, Int.1A",Roma Norte,Cuauhtémoc,6700.0,,
981,Agencia de viajes,W Travel Conceptps,Alvaro Obregon 248 - 202,Roma Norte,Cuauhtémoc,6700.0,,
982,Agencia de viajes,Select Travel,Durango 243-503,Roma,Cuauhtémoc,6700.0,,
983,Agencia de viajes,Youtour Travel,Xochicalco No.51 Local B,Narvarte,Benito Juárez,3020.0,,
984,Agencia de viajes,Integradores BTS,"Rodolfo Gaona, No.81-1er",Lomas de Sotelo,Miguel Hidalgo,11200.0,,
985,Agencia de viajes,Vesta Continental,Rio Nazas No. 60,Cuauhtémoc,Cuauhtémoc,6500.0,,
986,Agencia de viajes,Señor Mandela,Newton No.294,Polanco,Miguel Hidalgo,11560.0,,
987,Agencia de viajes,Suca Tours,Montecito No.38 Torre. 33 Oficina. 13,Napoles,Benito Juárez,3810.0,,
988,Agencia de viajes,Viajes Ermita,Av. Ermita Iztapalapa No. 1330-A,Barrio San Pablo,Iztapalapa,9000.0,,
989,Agencia de viajes,Cruceros y Destinos,Sirena 52-4,Industrial,Gustavo A. Madero,7800.0,,
990,Agencia de viajes,Partners For Life,Juan Racine No. 134,Los Morales,Miguel Hidalgo,11510.0,,
991,Agencia de viajes,Genesis Travels,"Rivera de San Cosme No.66, 1er. Piso Local 15",San Rafael,Cuauhtémoc,6470.0,,
992,Agencia de viajes,Potro Viajes,"Av. Insurgentes Sur, No. 1235",Extremadura Insurgentes,Benito Juárez,3740.0,,
993,Agencia de viajes,Consotravel,Providencia N°334-508,Del Valle,Benito Juárez,3100.0,,
994,Agencia de viajes,Time2Travel,Venustiano Carranza 52 Piso 2,Centro,Cuauhtémoc,6700.0,,
995,Agencia de viajes,Eenso media,Leibnitz 117,Anzures,Miguel Hidalgo,11590.0,,
996,Agencia de viajes,H.I.S,Londres 162,Juarez,Cuauhtémoc,6600.0,,
997,Agencia de viajes,Excel Tours Cafetales,"Armada de México, No.1390",Cafetales Residencial,Coyoacán,4918.0,,
998,Agencia de viajes,Xiinbal travel agency,Lago Amatitlan 18,Torre Blanca,Miguel Hidalgo,11280.0,,
999,Agencia de viajes,Contravel,"Providencia, No.334",Del Valle,Benito Juárez,3100.0,,
1000,Agencia de viajes,Zafiro Tours LTR Travel,"Calle 8, No.34",San Pedro de los Pinos,Benito Juárez,3800.0,,
1001,Agencia de viajes,Turismo Dema,Alvaro Obregon No 237 Interior A,Roma,Cuauhtémoc,6700.0,,
1002,Agencia de viajes,Uniendo Destinos,Huehuetan 413,Heroes De Padierna,Tlalpan,14200.0,,
1003,Agencia de viajes,Agencia Turística TURISSSTE AAPAUNAM,Av Cd Universitaria  # 301,Ciudad Universitaria,Coyoacán,4510.0,,
1004,Agencia de viajes,Turismo 2.0,Lago Zirahuen 227 B204,Anahuac,Miguel Hidalgo,11320.0,,
1005,Agencia de viajes,Valle Viajes y Marathones,Miguel Laurent 234-B,Del Valle,Benito Juárez,3100.0,,
1006,Agencia de viajes,Hachi Tours Travel,Laurel 2 A,El Manto,Iztapalapa,9830.0,,
1007,Agencia de viajes,Aruma Travel Sas,Playa Copacabana  No.61,Militar Marte,Iztacalco,8830.0,,
1008,Agencia de viajes,Viajes Universum,"Rio Elba No. 10, 102 A",Cuauhtémoc,Cuauhtémoc,6500.0,,
1009,Agencia de viajes,America´s Tours,Cruz Del Sur 152,Prado Churubusco,Coyoacán,4230.0,,
1010,Agencia de viajes,Tour & Travel Acurlines,"Calle Yucatán No. 12, Piso 3-A",Tizapan San Ángel,Álvaro Obregón,1090.0,,
1011,Agencia de viajes,Viajes Nosana,Campeche No. 280,Hipódromo Condesa,Cuauhtémoc,6100.0,,
1012,Agencia de viajes,Carimundi,"Homero, No.109",Chapultepec Morales,Miguel Hidalgo,11570.0,,
1013,Agencia de viajes,Naviajes,"Memphis, No.78",Claveria,Azcapotzalco,2080.0,,
1014,Agencia de viajes,Viajes Palacio Parque Tezontle,"Av. Canal de Tezontle No. 1512, Local 77",Dr. Alfonso Ortiz Tirado,Iztapalapa,9020.0,,
1015,Agencia de viajes,Viajes Palacio Perisur,Periférico Sur No. 4690,Jardines del Pedregal,Coyoacán,4500.0,,
1016,Agencia de viajes,Viajes Palacio Paseo Acoxpa,"Av. Acoxpa No. 430, Ancla 5, Local 07 y 08",Residencial Ex Hacienda Coapa,Tlalpan,14300.0,,
1017,Agencia de viajes,Viajes Palacio Santa Fe,Av. Vasco de Quiroga No. 3800,Col Santa Fe,Cuajimalpa de Morelos,5109.0,,
1018,Agencia de viajes,Viajes Palacio Centro Coyoacán,Av. Coyoacán No. 2000,Xoco,Coyoacán,3330.0,,
1019,Agencia de viajes,Viajes Palacio Booth Oasis Coyoacán,Av. Universidad No. 1778,Romero de Terreros,Coyoacán,4310.0,,
1020,Agencia de viajes,Representaciones Marítimas,Frontera 67 Tizapan,San Angel,Álvaro Obregón,1090.0,,
1021,Agencia de viajes,Harley Travel,"Santa María, No.225",Santa María Malinalco,Azcapotzalco,2050.0,,
1022,Agencia de viajes,Sino Business México,"Empresa, No.146",Extremadura Insurgentes,Benito Juárez,3740.0,,
1023,Agencia de viajes,Doing Business China,"Empresa, No.146",Extremadura Insurgentes,Benito Juárez,370.0,,
1024,Agencia de viajes,Andios Tours,Florencia 57,Juárez,Cuauhtémoc,6600.0,,
1025,Agencia de viajes,Viajes Cristina,"Mar Marmara, No.385",Popotla,Miguel Hidalgo,11400.0,,
1026,Agencia de viajes,Traveltool México,Montecito 38 Piso 21 Of. 4 Y 5,Napoles,Benito Juárez,3810.0,,
1027,Agencia de viajes,Interservice Travel,Av Universidad No.1093 Pb,Del Valle,Benito Juárez,3100.0,,
1028,Agencia de viajes,Travel Pat,"Guillermo Marconi, SN",Paseo de las lomas,Álvaro Obregón,1330.0,,
1029,Agencia de viajes,Travel Sure,San Juan de Dios 429,Prado Coapa,Tlalpan,14357.0,,
1030,Agencia de viajes,Viajes Palacio Booth Casa Palacio Santa Fe,Av. Vasco de Quiroga No. 3800,Antigua Mina La Totolapa,Cuajimalpa de Morelos,3800.0,,
1031,Agencia de viajes,Viajes Palacio Galerias Insurgentes,Parroquia No. 214,Del Valle,Benito Juárez,3100.0,,
1032,Agencia de viajes,Travel Mates,"Lucerna No.65, Int. 211",Juárez,Cuauhtémoc,6600.0,,
1033,Agencia de viajes,CTL México,"Río Nazas, No.199-F",Cuauhtémoc,Cuauhtémoc,6500.0,,
1034,Agencia de viajes,Cool Travel Mexico,Andador 5 Mz 5 Lote 14,Santa Bárbara,Iztapalapa,9208.0,,
1035,Agencia de viajes,Tardan Viajes,"Durango, No.243",Roma Norte,Cuauhtémoc,6700.0,,
